Date,Time,Open,High,Low,Close,Volume
12/28/2018,14:35,15890,15895,15890,15895,434
12/28/2018,14:40,15890,15905,15885,15895,1284
12/28/2018,14:45,15895,15900,15895,15895,374
12/28/2018,14:50,15900,15910,15895,15905,808
12/28/2018,14:55,15910,15920,15905,15920,2618
12/28/2018,15:00,15915,15950,15915,15945,6090
01/02/2019,09:05,15920,15945,15910,15920,5164
01/02/2019,09:10,15920,15940,15910,15940,1644
01/02/2019,09:15,15940,15950,15930,15935,1490
01/02/2019,09:20,15930,15935,15920,15930,1046
01/02/2019,09:25,15935,15945,15925,15945,1350
01/02/2019,09:30,15945,16010,15940,16010,7796
01/02/2019,09:35,16010,16030,16000,16010,8992
01/02/2019,09:40,16005,16015,15995,16000,2486
01/02/2019,09:45,16000,16010,15985,15990,2688
01/02/2019,09:50,15990,16000,15980,15995,1790
01/02/2019,09:55,16000,16000,15985,15985,1088
01/02/2019,10:00,15990,15995,15980,15985,1146
01/02/2019,10:05,15990,15995,15975,15975,1288
01/02/2019,10:10,15975,15985,15970,15980,774
01/02/2019,10:15,15985,15990,15965,15965,1344
01/02/2019,10:20,15965,15965,15965,15965,0
01/02/2019,10:25,15965,15965,15965,15965,0
01/02/2019,10:30,15965,15965,15965,15965,0
01/02/2019,10:35,15965,15965,15940,15940,3550
01/02/2019,10:40,15940,15950,15940,15950,1176
01/02/2019,10:45,15950,15960,15945,15955,1042
01/02/2019,10:50,15955,15955,15940,15940,482
01/02/2019,10:55,15940,15960,15940,15960,730
01/02/2019,11:00,15960,15960,15945,15950,754
01/02/2019,11:05,15945,15955,15940,15945,746
01/02/2019,11:10,15940,15945,15930,15940,2168
01/02/2019,11:15,15940,15955,15935,15955,646
01/02/2019,11:20,15955,15960,15945,15950,720
01/02/2019,11:25,15950,15960,15950,15955,566
01/02/2019,11:30,15955,15955,15945,15950,912
01/02/2019,11:35,15950,15950,15950,15950,0
01/02/2019,11:40,15950,15950,15950,15950,0
01/02/2019,11:45,15950,15950,15950,15950,0
01/02/2019,11:50,15950,15950,15950,15950,0
01/02/2019,11:55,15950,15950,15950,15950,0
01/02/2019,12:00,15950,15950,15950,15950,0
01/02/2019,12:05,15950,15950,15950,15950,0
01/02/2019,12:10,15950,15950,15950,15950,0
01/02/2019,12:15,15950,15950,15950,15950,0
01/02/2019,12:20,15950,15950,15950,15950,0
01/02/2019,12:25,15950,15950,15950,15950,0
01/02/2019,12:30,15950,15950,15950,15950,0
01/02/2019,12:35,15950,15950,15950,15950,0
01/02/2019,12:40,15950,15950,15950,15950,0
01/02/2019,12:45,15950,15950,15950,15950,0
01/02/2019,12:50,15950,15950,15950,15950,0
01/02/2019,12:55,15950,15950,15950,15950,0
01/02/2019,13:00,15950,15950,15950,15950,0
01/02/2019,13:05,15950,15950,15950,15950,0
01/02/2019,13:10,15950,15950,15950,15950,0
01/02/2019,13:15,15950,15950,15950,15950,0
01/02/2019,13:20,15950,15950,15950,15950,0
01/02/2019,13:25,15950,15950,15950,15950,0
01/02/2019,13:30,15950,15950,15950,15950,0
01/02/2019,13:35,15950,15955,15940,15940,1590
01/02/2019,13:40,15940,15960,15940,15950,1344
01/02/2019,13:45,15955,15955,15945,15950,336
01/02/2019,13:50,15950,15950,15945,15950,218
01/02/2019,13:55,15945,15960,15945,15960,470
01/02/2019,14:00,15960,15965,15950,15950,774
01/02/2019,14:05,15955,15960,15940,15940,1146
01/02/2019,14:10,15940,15960,15940,15950,434
01/02/2019,14:15,15955,15960,15950,15955,296
01/02/2019,14:20,15955,15965,15950,15960,1064
01/02/2019,14:25,15965,15975,15960,15970,2086
01/02/2019,14:30,15965,15970,15965,15965,176
01/02/2019,14:35,15970,15990,15965,15975,2654
01/02/2019,14:40,15970,15985,15970,15975,894
01/02/2019,14:45,15970,15980,15960,15960,936
01/02/2019,14:50,15960,15970,15960,15965,1064
01/02/2019,14:55,15970,15970,15960,15960,1108
01/02/2019,15:00,15965,15970,15950,15960,2212
01/03/2019,09:05,15855,15860,15820,15855,8960
01/03/2019,09:10,15850,15860,15835,15850,3948
01/03/2019,09:15,15850,15850,15840,15850,1002
01/03/2019,09:20,15850,15850,15835,15845,1856
01/03/2019,09:25,15845,15865,15840,15865,1932
01/03/2019,09:30,15860,15865,15850,15865,1328
01/03/2019,09:35,15865,15870,15860,15865,1198
01/03/2019,09:40,15865,15870,15850,15860,1270
01/03/2019,09:45,15860,15865,15850,15855,1088
01/03/2019,09:50,15855,15870,15850,15870,900
01/03/2019,09:55,15865,15870,15860,15870,840
01/03/2019,10:00,15865,15870,15860,15870,634
01/03/2019,10:05,15865,15870,15850,15850,1258
01/03/2019,10:10,15855,15865,15850,15855,910
01/03/2019,10:15,15855,15860,15850,15860,398
01/03/2019,10:20,15860,15860,15860,15860,0
01/03/2019,10:25,15860,15860,15860,15860,0
01/03/2019,10:30,15860,15860,15860,15860,0
01/03/2019,10:35,15860,15870,15855,15870,924
01/03/2019,10:40,15870,15870,15850,15865,1158
01/03/2019,10:45,15870,15880,15865,15880,934
01/03/2019,10:50,15875,15910,15875,15905,4166
01/03/2019,10:55,15900,15920,15900,15910,2382
01/03/2019,11:00,15910,15915,15900,15915,1384
01/03/2019,11:05,15915,15920,15905,15910,1372
01/03/2019,11:10,15905,15910,15895,15910,1522
01/03/2019,11:15,15905,15910,15900,15900,648
01/03/2019,11:20,15905,15905,15900,15905,262
01/03/2019,11:25,15900,15905,15895,15900,724
01/03/2019,11:30,15905,15910,15900,15905,670
01/03/2019,11:35,15905,15905,15905,15905,0
01/03/2019,11:40,15905,15905,15905,15905,0
01/03/2019,11:45,15905,15905,15905,15905,0
01/03/2019,11:50,15905,15905,15905,15905,0
01/03/2019,11:55,15905,15905,15905,15905,0
01/03/2019,12:00,15905,15905,15905,15905,0
01/03/2019,12:05,15905,15905,15905,15905,0
01/03/2019,12:10,15905,15905,15905,15905,0
01/03/2019,12:15,15905,15905,15905,15905,0
01/03/2019,12:20,15905,15905,15905,15905,0
01/03/2019,12:25,15905,15905,15905,15905,0
01/03/2019,12:30,15905,15905,15905,15905,0
01/03/2019,12:35,15905,15905,15905,15905,0
01/03/2019,12:40,15905,15905,15905,15905,0
01/03/2019,12:45,15905,15905,15905,15905,0
01/03/2019,12:50,15905,15905,15905,15905,0
01/03/2019,12:55,15905,15905,15905,15905,0
01/03/2019,13:00,15905,15905,15905,15905,0
01/03/2019,13:05,15905,15905,15905,15905,0
01/03/2019,13:10,15905,15905,15905,15905,0
01/03/2019,13:15,15905,15905,15905,15905,0
01/03/2019,13:20,15905,15905,15905,15905,0
01/03/2019,13:25,15905,15905,15905,15905,0
01/03/2019,13:30,15905,15905,15905,15905,0
01/03/2019,13:35,15905,15905,15875,15885,2660
01/03/2019,13:40,15885,15890,15875,15885,720
01/03/2019,13:45,15880,15890,15860,15860,3174
01/03/2019,13:50,15860,15875,15860,15875,892
01/03/2019,13:55,15870,15880,15870,15880,476
01/03/2019,14:00,15880,15890,15880,15890,1242
01/03/2019,14:05,15890,15890,15880,15885,336
01/03/2019,14:10,15880,15895,15875,15895,1076
01/03/2019,14:15,15895,15895,15880,15885,872
01/03/2019,14:20,15885,15890,15885,15885,298
01/03/2019,14:25,15885,15890,15875,15885,856
01/03/2019,14:30,15885,15890,15885,15885,296
01/03/2019,14:35,15890,15910,15885,15900,1322
01/03/2019,14:40,15905,15910,15895,15900,776
01/03/2019,14:45,15900,15910,15895,15905,956
01/03/2019,14:50,15905,15930,15905,15925,3576
01/03/2019,14:55,15925,15935,15915,15930,3354
01/03/2019,15:00,15930,15940,15925,15935,3416
01/04/2019,09:05,15945,15970,15935,15950,4502
01/04/2019,09:10,15950,15960,15945,15960,1070
01/04/2019,09:15,15960,15970,15955,15965,1692
01/04/2019,09:20,15960,15995,15960,15985,4378
01/04/2019,09:25,15985,16000,15980,15995,3344
01/04/2019,09:30,15990,16005,15985,15985,1902
01/04/2019,09:35,15990,16005,15985,15995,2090
01/04/2019,09:40,15995,16000,15980,15985,826
01/04/2019,09:45,15985,15995,15985,15985,834
01/04/2019,09:50,15990,15995,15980,15995,692
01/04/2019,09:55,16000,16010,15995,16000,1602
01/04/2019,10:00,15995,16005,15995,16005,594
01/04/2019,10:05,16000,16010,15985,15990,1428
01/04/2019,10:10,15995,15995,15955,15970,3412
01/04/2019,10:15,15970,15970,15950,15965,4012
01/04/2019,10:20,15965,15965,15965,15965,0
01/04/2019,10:25,15965,15965,15965,15965,0
01/04/2019,10:30,15965,15965,15965,15965,0
01/04/2019,10:35,15965,15970,15960,15965,1162
01/04/2019,10:40,15965,15965,15940,15945,2030
01/04/2019,10:45,15945,15960,15945,15960,1240
01/04/2019,10:50,15955,15960,15955,15960,712
01/04/2019,10:55,15960,15960,15945,15955,906
01/04/2019,11:00,15950,15970,15950,15970,824
01/04/2019,11:05,15965,15990,15960,15985,3352
01/04/2019,11:10,15985,15990,15980,15980,1076
01/04/2019,11:15,15980,15985,15970,15975,764
01/04/2019,11:20,15970,15995,15970,15995,1120
01/04/2019,11:25,15995,15995,15980,15995,1300
01/04/2019,11:30,15990,16005,15990,16000,1598
01/04/2019,11:35,16000,16000,16000,16000,0
01/04/2019,11:40,16000,16000,16000,16000,0
01/04/2019,11:45,16000,16000,16000,16000,0
01/04/2019,11:50,16000,16000,16000,16000,0
01/04/2019,11:55,16000,16000,16000,16000,0
01/04/2019,12:00,16000,16000,16000,16000,0
01/04/2019,12:05,16000,16000,16000,16000,0
01/04/2019,12:10,16000,16000,16000,16000,0
01/04/2019,12:15,16000,16000,16000,16000,0
01/04/2019,12:20,16000,16000,16000,16000,0
01/04/2019,12:25,16000,16000,16000,16000,0
01/04/2019,12:30,16000,16000,16000,16000,0
01/04/2019,12:35,16000,16000,16000,16000,0
01/04/2019,12:40,16000,16000,16000,16000,0
01/04/2019,12:45,16000,16000,16000,16000,0
01/04/2019,12:50,16000,16000,16000,16000,0
01/04/2019,12:55,16000,16000,16000,16000,0
01/04/2019,13:00,16000,16000,16000,16000,0
01/04/2019,13:05,16000,16000,16000,16000,0
01/04/2019,13:10,16000,16000,16000,16000,0
01/04/2019,13:15,16000,16000,16000,16000,0
01/04/2019,13:20,16000,16000,16000,16000,0
01/04/2019,13:25,16000,16000,16000,16000,0
01/04/2019,13:30,16000,16000,16000,16000,0
01/04/2019,13:35,15995,16065,15995,16045,13886
01/04/2019,13:40,16045,16055,16030,16030,4052
01/04/2019,13:45,16030,16035,16005,16015,4886
01/04/2019,13:50,16015,16020,16010,16015,1344
01/04/2019,13:55,16015,16025,16010,16020,1582
01/04/2019,14:00,16015,16025,16015,16020,1054
01/04/2019,14:05,16025,16025,16015,16015,480
01/04/2019,14:10,16015,16020,16005,16015,1340
01/04/2019,14:15,16015,16020,16015,16020,616
01/04/2019,14:20,16020,16030,16015,16020,1568
01/04/2019,14:25,16020,16025,16015,16015,1146
01/04/2019,14:30,16020,16020,15970,15980,6390
01/04/2019,14:35,15980,16000,15975,15990,2644
01/04/2019,14:40,15990,16010,15990,16000,1638
01/04/2019,14:45,16000,16010,15995,16000,1556
01/04/2019,14:50,16000,16005,15990,16000,1082
01/04/2019,14:55,15995,16025,15990,16020,2896
01/04/2019,15:00,16020,16040,16015,16025,5846
01/07/2019,09:05,16045,16095,16045,16055,10974
01/07/2019,09:10,16055,16100,16050,16095,6230
01/07/2019,09:15,16095,16145,16095,16145,14614
01/07/2019,09:20,16140,16160,16110,16145,12232
01/07/2019,09:25,16140,16150,16125,16140,2750
01/07/2019,09:30,16135,16145,16120,16130,2560
01/07/2019,09:35,16130,16140,16115,16130,3380
01/07/2019,09:40,16135,16140,16115,16115,1844
01/07/2019,09:45,16115,16120,16105,16105,1976
01/07/2019,09:50,16105,16130,16105,16105,2244
01/07/2019,09:55,16105,16120,16105,16120,842
01/07/2019,10:00,16115,16130,16115,16130,1132
01/07/2019,10:05,16130,16140,16125,16130,1474
01/07/2019,10:10,16130,16135,16115,16125,1076
01/07/2019,10:15,16130,16130,16120,16125,702
01/07/2019,10:20,16125,16125,16125,16125,0
01/07/2019,10:25,16125,16125,16125,16125,0
01/07/2019,10:30,16125,16125,16125,16125,0
01/07/2019,10:35,16130,16135,16125,16130,646
01/07/2019,10:40,16130,16135,16120,16130,1322
01/07/2019,10:45,16130,16140,16130,16140,1222
01/07/2019,10:50,16140,16145,16130,16135,1250
01/07/2019,10:55,16135,16140,16130,16135,584
01/07/2019,11:00,16135,16145,16130,16130,1180
01/07/2019,11:05,16125,16145,16125,16135,1764
01/07/2019,11:10,16140,16140,16115,16115,1738
01/07/2019,11:15,16115,16125,16110,16120,1058
01/07/2019,11:20,16125,16125,16110,16125,648
01/07/2019,11:25,16125,16125,16115,16120,1148
01/07/2019,11:30,16120,16125,16115,16115,400
01/07/2019,11:35,16115,16115,16115,16115,0
01/07/2019,11:40,16115,16115,16115,16115,0
01/07/2019,11:45,16115,16115,16115,16115,0
01/07/2019,11:50,16115,16115,16115,16115,0
01/07/2019,11:55,16115,16115,16115,16115,0
01/07/2019,12:00,16115,16115,16115,16115,0
01/07/2019,12:05,16115,16115,16115,16115,0
01/07/2019,12:10,16115,16115,16115,16115,0
01/07/2019,12:15,16115,16115,16115,16115,0
01/07/2019,12:20,16115,16115,16115,16115,0
01/07/2019,12:25,16115,16115,16115,16115,0
01/07/2019,12:30,16115,16115,16115,16115,0
01/07/2019,12:35,16115,16115,16115,16115,0
01/07/2019,12:40,16115,16115,16115,16115,0
01/07/2019,12:45,16115,16115,16115,16115,0
01/07/2019,12:50,16115,16115,16115,16115,0
01/07/2019,12:55,16115,16115,16115,16115,0
01/07/2019,13:00,16115,16115,16115,16115,0
01/07/2019,13:05,16115,16115,16115,16115,0
01/07/2019,13:10,16115,16115,16115,16115,0
01/07/2019,13:15,16115,16115,16115,16115,0
01/07/2019,13:20,16115,16115,16115,16115,0
01/07/2019,13:25,16115,16115,16115,16115,0
01/07/2019,13:30,16115,16115,16115,16115,0
01/07/2019,13:35,16115,16125,16110,16120,852
01/07/2019,13:40,16115,16125,16115,16120,786
01/07/2019,13:45,16120,16120,16110,16110,402
01/07/2019,13:50,16110,16120,16110,16115,468
01/07/2019,13:55,16120,16125,16115,16125,386
01/07/2019,14:00,16125,16125,16115,16120,498
01/07/2019,14:05,16125,16125,16120,16120,186
01/07/2019,14:10,16125,16130,16110,16110,854
01/07/2019,14:15,16115,16120,16110,16120,456
01/07/2019,14:20,16115,16125,16115,16120,538
01/07/2019,14:25,16120,16125,16115,16120,666
01/07/2019,14:30,16120,16130,16115,16125,726
01/07/2019,14:35,16130,16130,16125,16130,666
01/07/2019,14:40,16125,16130,16110,16110,1516
01/07/2019,14:45,16110,16130,16110,16120,648
01/07/2019,14:50,16120,16125,16120,16125,584
01/07/2019,14:55,16130,16140,16120,16135,2166
01/07/2019,15:00,16135,16135,16100,16120,5166
01/08/2019,09:05,16100,16115,16085,16095,3540
01/08/2019,09:10,16095,16105,16080,16085,1890
01/08/2019,09:15,16090,16100,16060,16060,7628
01/08/2019,09:20,16060,16080,16060,16065,4478
01/08/2019,09:25,16070,16075,16060,16065,1394
01/08/2019,09:30,16065,16065,16045,16060,3126
01/08/2019,09:35,16060,16060,16030,16050,4112
01/08/2019,09:40,16055,16070,16050,16055,2364
01/08/2019,09:45,16055,16055,16040,16040,1216
01/08/2019,09:50,16040,16050,16030,16035,2146
01/08/2019,09:55,16035,16045,16030,16030,2478
01/08/2019,10:00,16035,16045,16030,16040,1198
01/08/2019,10:05,16045,16050,16040,16040,844
01/08/2019,10:10,16045,16045,16040,16045,790
01/08/2019,10:15,16045,16045,16040,16045,304
01/08/2019,10:20,16045,16045,16045,16045,0
01/08/2019,10:25,16045,16045,16045,16045,0
01/08/2019,10:30,16045,16045,16045,16045,0
01/08/2019,10:35,16040,16045,16035,16045,766
01/08/2019,10:40,16045,16055,16035,16055,958
01/08/2019,10:45,16050,16065,16050,16065,1164
01/08/2019,10:50,16065,16070,16060,16065,680
01/08/2019,10:55,16065,16065,16060,16065,398
01/08/2019,11:00,16065,16070,16055,16070,752
01/08/2019,11:05,16070,16075,16065,16070,988
01/08/2019,11:10,16070,16075,16070,16075,794
01/08/2019,11:15,16075,16080,16065,16070,1186
01/08/2019,11:20,16070,16070,16065,16070,806
01/08/2019,11:25,16070,16075,16065,16065,1028
01/08/2019,11:30,16065,16070,16050,16055,1856
01/08/2019,11:35,16055,16055,16055,16055,0
01/08/2019,11:40,16055,16055,16055,16055,0
01/08/2019,11:45,16055,16055,16055,16055,0
01/08/2019,11:50,16055,16055,16055,16055,0
01/08/2019,11:55,16055,16055,16055,16055,0
01/08/2019,12:00,16055,16055,16055,16055,0
01/08/2019,12:05,16055,16055,16055,16055,0
01/08/2019,12:10,16055,16055,16055,16055,0
01/08/2019,12:15,16055,16055,16055,16055,0
01/08/2019,12:20,16055,16055,16055,16055,0
01/08/2019,12:25,16055,16055,16055,16055,0
01/08/2019,12:30,16055,16055,16055,16055,0
01/08/2019,12:35,16055,16055,16055,16055,0
01/08/2019,12:40,16055,16055,16055,16055,0
01/08/2019,12:45,16055,16055,16055,16055,0
01/08/2019,12:50,16055,16055,16055,16055,0
01/08/2019,12:55,16055,16055,16055,16055,0
01/08/2019,13:00,16055,16055,16055,16055,0
01/08/2019,13:05,16055,16055,16055,16055,0
01/08/2019,13:10,16055,16055,16055,16055,0
01/08/2019,13:15,16055,16055,16055,16055,0
01/08/2019,13:20,16055,16055,16055,16055,0
01/08/2019,13:25,16055,16055,16055,16055,0
01/08/2019,13:30,16055,16055,16055,16055,0
01/08/2019,13:35,16060,16070,16055,16070,2250
01/08/2019,13:40,16070,16070,16060,16060,386
01/08/2019,13:45,16065,16070,16050,16070,940
01/08/2019,13:50,16070,16070,16055,16060,1222
01/08/2019,13:55,16060,16065,16055,16065,578
01/08/2019,14:00,16070,16080,16060,16075,1292
01/08/2019,14:05,16080,16120,16080,16115,7752
01/08/2019,14:10,16115,16120,16110,16110,1790
01/08/2019,14:15,16110,16120,16105,16110,3530
01/08/2019,14:20,16110,16120,16110,16115,1726
01/08/2019,14:25,16115,16130,16100,16125,3660
01/08/2019,14:30,16125,16140,16115,16125,3534
01/08/2019,14:35,16120,16130,16115,16120,1638
01/08/2019,14:40,16120,16125,16110,16110,882
01/08/2019,14:45,16110,16160,16110,16155,7378
01/08/2019,14:50,16155,16160,16130,16135,3300
01/08/2019,14:55,16135,16150,16125,16130,1904
01/08/2019,15:00,16135,16140,16120,16125,3512
01/09/2019,09:05,16075,16110,16065,16100,14362
01/09/2019,09:10,16100,16105,16085,16095,2932
01/09/2019,09:15,16090,16125,16090,16125,3476
01/09/2019,09:20,16125,16145,16120,16135,4046
01/09/2019,09:25,16135,16135,16120,16130,1180
01/09/2019,09:30,16125,16135,16125,16125,748
01/09/2019,09:35,16130,16135,16125,16125,862
01/09/2019,09:40,16125,16145,16125,16140,1398
01/09/2019,09:45,16140,16140,16120,16120,882
01/09/2019,09:50,16120,16145,16120,16140,1330
01/09/2019,09:55,16140,16145,16130,16140,500
01/09/2019,10:00,16135,16155,16135,16155,2748
01/09/2019,10:05,16160,16160,16145,16155,1126
01/09/2019,10:10,16155,16155,16135,16135,1232
01/09/2019,10:15,16135,16145,16130,16130,842
01/09/2019,10:20,16130,16130,16130,16130,0
01/09/2019,10:25,16130,16130,16130,16130,0
01/09/2019,10:30,16130,16130,16130,16130,0
01/09/2019,10:35,16135,16155,16135,16145,1970
01/09/2019,10:40,16150,16160,16145,16160,960
01/09/2019,10:45,16160,16160,16150,16160,794
01/09/2019,10:50,16160,16160,16150,16155,982
01/09/2019,10:55,16155,16165,16150,16165,1096
01/09/2019,11:00,16165,16165,16150,16165,1322
01/09/2019,11:05,16165,16165,16145,16155,1160
01/09/2019,11:10,16155,16175,16155,16170,1748
01/09/2019,11:15,16175,16185,16165,16180,3494
01/09/2019,11:20,16180,16190,16170,16175,2824
01/09/2019,11:25,16175,16180,16170,16180,1002
01/09/2019,11:30,16175,16185,16170,16185,2240
01/09/2019,11:35,16180,16180,16180,16180,2
01/09/2019,11:40,16180,16180,16180,16180,0
01/09/2019,11:45,16180,16180,16180,16180,0
01/09/2019,11:50,16180,16180,16180,16180,0
01/09/2019,11:55,16180,16180,16180,16180,0
01/09/2019,12:00,16180,16180,16180,16180,0
01/09/2019,12:05,16180,16180,16180,16180,0
01/09/2019,12:10,16180,16180,16180,16180,0
01/09/2019,12:15,16180,16180,16180,16180,0
01/09/2019,12:20,16180,16180,16180,16180,0
01/09/2019,12:25,16180,16180,16180,16180,0
01/09/2019,12:30,16180,16180,16180,16180,0
01/09/2019,12:35,16180,16180,16180,16180,0
01/09/2019,12:40,16180,16180,16180,16180,0
01/09/2019,12:45,16180,16180,16180,16180,0
01/09/2019,12:50,16180,16180,16180,16180,0
01/09/2019,12:55,16180,16180,16180,16180,0
01/09/2019,13:00,16180,16180,16180,16180,0
01/09/2019,13:05,16180,16180,16180,16180,0
01/09/2019,13:10,16180,16180,16180,16180,0
01/09/2019,13:15,16180,16180,16180,16180,0
01/09/2019,13:20,16180,16180,16180,16180,0
01/09/2019,13:25,16180,16180,16180,16180,0
01/09/2019,13:30,16180,16180,16180,16180,0
01/09/2019,13:35,16185,16210,16185,16200,4848
01/09/2019,13:40,16205,16205,16185,16190,2192
01/09/2019,13:45,16190,16205,16180,16205,1440
01/09/2019,13:50,16205,16205,16185,16190,1114
01/09/2019,13:55,16185,16195,16180,16180,906
01/09/2019,14:00,16180,16190,16180,16190,652
01/09/2019,14:05,16185,16195,16160,16170,2908
01/09/2019,14:10,16175,16190,16165,16185,1884
01/09/2019,14:15,16185,16190,16175,16180,1648
01/09/2019,14:20,16180,16180,16170,16175,790
01/09/2019,14:25,16175,16180,16170,16180,516
01/09/2019,14:30,16175,16190,16175,16175,1026
01/09/2019,14:35,16180,16180,16170,16180,836
01/09/2019,14:40,16185,16185,16175,16180,912
01/09/2019,14:45,16180,16185,16170,16175,840
01/09/2019,14:50,16180,16205,16175,16200,3058
01/09/2019,14:55,16200,16210,16195,16210,2702
01/09/2019,15:00,16210,16220,16200,16215,6152
01/10/2019,09:05,16220,16225,16200,16200,3334
01/10/2019,09:10,16200,16205,16180,16185,4378
01/10/2019,09:15,16185,16200,16175,16190,3220
01/10/2019,09:20,16185,16200,16175,16195,1930
01/10/2019,09:25,16195,16195,16180,16195,734
01/10/2019,09:30,16195,16195,16180,16180,792
01/10/2019,09:35,16180,16195,16180,16195,844
01/10/2019,09:40,16190,16200,16180,16185,980
01/10/2019,09:45,16190,16190,16175,16180,1242
01/10/2019,09:50,16180,16185,16175,16185,600
01/10/2019,09:55,16185,16200,16180,16195,1158
01/10/2019,10:00,16195,16205,16190,16190,1064
01/10/2019,10:05,16190,16200,16190,16190,658
01/10/2019,10:10,16195,16200,16190,16195,898
01/10/2019,10:15,16190,16210,16190,16200,1346
01/10/2019,10:20,16200,16200,16200,16200,0
01/10/2019,10:25,16200,16200,16200,16200,0
01/10/2019,10:30,16200,16200,16200,16200,0
01/10/2019,10:35,16200,16205,16190,16205,790
01/10/2019,10:40,16210,16210,16200,16205,564
01/10/2019,10:45,16205,16210,16195,16200,802
01/10/2019,10:50,16200,16205,16195,16200,338
01/10/2019,10:55,16195,16205,16195,16195,536
01/10/2019,11:00,16195,16205,16195,16205,488
01/10/2019,11:05,16205,16210,16200,16210,348
01/10/2019,11:10,16205,16210,16205,16210,214
01/10/2019,11:15,16210,16225,16205,16225,1884
01/10/2019,11:20,16225,16225,16205,16215,984
01/10/2019,11:25,16215,16220,16210,16215,1050
01/10/2019,11:30,16215,16225,16210,16220,1042
01/10/2019,11:35,16220,16220,16220,16220,0
01/10/2019,11:40,16220,16220,16220,16220,0
01/10/2019,11:45,16220,16220,16220,16220,0
01/10/2019,11:50,16220,16220,16220,16220,0
01/10/2019,11:55,16220,16220,16220,16220,0
01/10/2019,12:00,16220,16220,16220,16220,0
01/10/2019,12:05,16220,16220,16220,16220,0
01/10/2019,12:10,16220,16220,16220,16220,0
01/10/2019,12:15,16220,16220,16220,16220,0
01/10/2019,12:20,16220,16220,16220,16220,0
01/10/2019,12:25,16220,16220,16220,16220,0
01/10/2019,12:30,16220,16220,16220,16220,0
01/10/2019,12:35,16220,16220,16220,16220,0
01/10/2019,12:40,16220,16220,16220,16220,0
01/10/2019,12:45,16220,16220,16220,16220,0
01/10/2019,12:50,16220,16220,16220,16220,0
01/10/2019,12:55,16220,16220,16220,16220,0
01/10/2019,13:00,16220,16220,16220,16220,0
01/10/2019,13:05,16220,16220,16220,16220,0
01/10/2019,13:10,16220,16220,16220,16220,0
01/10/2019,13:15,16220,16220,16220,16220,0
01/10/2019,13:20,16220,16220,16220,16220,0
01/10/2019,13:25,16220,16220,16220,16220,0
01/10/2019,13:30,16220,16220,16220,16220,0
01/10/2019,13:35,16225,16230,16210,16225,2658
01/10/2019,13:40,16225,16250,16225,16245,3980
01/10/2019,13:45,16245,16255,16240,16240,3576
01/10/2019,13:50,16245,16250,16235,16245,1302
01/10/2019,13:55,16250,16250,16245,16250,1352
01/10/2019,14:00,16250,16260,16245,16255,2510
01/10/2019,14:05,16260,16270,16260,16265,8546
01/10/2019,14:10,16265,16270,16250,16255,2820
01/10/2019,14:15,16255,16265,16250,16255,1842
01/10/2019,14:20,16250,16260,16240,16245,1878
01/10/2019,14:25,16240,16245,16215,16220,3588
01/10/2019,14:30,16225,16235,16220,16235,1314
01/10/2019,14:35,16230,16235,16215,16220,1412
01/10/2019,14:40,16220,16235,16215,16235,1224
01/10/2019,14:45,16235,16235,16210,16210,1556
01/10/2019,14:50,16210,16230,16210,16230,1144
01/10/2019,14:55,16230,16230,16220,16225,1080
01/10/2019,15:00,16225,16235,16220,16230,3192
01/11/2019,09:05,16225,16250,16215,16245,4238
01/11/2019,09:10,16245,16255,16235,16245,4470
01/11/2019,09:15,16245,16255,16240,16250,2192
01/11/2019,09:20,16250,16255,16240,16245,2726
01/11/2019,09:25,16245,16245,16235,16235,1500
01/11/2019,09:30,16240,16255,16235,16255,1738
01/11/2019,09:35,16255,16285,16255,16265,13064
01/11/2019,09:40,16270,16270,16250,16265,2200
01/11/2019,09:45,16265,16265,16245,16255,1444
01/11/2019,09:50,16255,16265,16255,16255,878
01/11/2019,09:55,16260,16265,16255,16260,1092
01/11/2019,10:00,16260,16260,16245,16245,1542
01/11/2019,10:05,16250,16255,16225,16230,3530
01/11/2019,10:10,16230,16240,16225,16225,1282
01/11/2019,10:15,16225,16240,16225,16235,1242
01/11/2019,10:20,16235,16235,16235,16235,0
01/11/2019,10:25,16235,16235,16235,16235,0
01/11/2019,10:30,16235,16235,16235,16235,0
01/11/2019,10:35,16230,16240,16230,16230,1662
01/11/2019,10:40,16230,16240,16230,16240,278
01/11/2019,10:45,16240,16245,16235,16235,514
01/11/2019,10:50,16240,16240,16235,16240,468
01/11/2019,10:55,16240,16245,16235,16245,396
01/11/2019,11:00,16240,16255,16240,16250,1638
01/11/2019,11:05,16250,16255,16240,16245,1608
01/11/2019,11:10,16245,16245,16235,16240,502
01/11/2019,11:15,16245,16245,16235,16240,404
01/11/2019,11:20,16235,16240,16225,16230,1976
01/11/2019,11:25,16225,16230,16215,16220,3328
01/11/2019,11:30,16220,16230,16215,16215,1374
01/11/2019,11:35,16215,16215,16215,16215,0
01/11/2019,11:40,16215,16215,16215,16215,0
01/11/2019,11:45,16215,16215,16215,16215,0
01/11/2019,11:50,16215,16215,16215,16215,0
01/11/2019,11:55,16215,16215,16215,16215,0
01/11/2019,12:00,16215,16215,16215,16215,0
01/11/2019,12:05,16215,16215,16215,16215,0
01/11/2019,12:10,16215,16215,16215,16215,0
01/11/2019,12:15,16215,16215,16215,16215,0
01/11/2019,12:20,16215,16215,16215,16215,0
