"","year","country_code","gdp_per_capita","pct_urban_popl","pct_pop_growth","pct_arable_land"
"88",2002,34,18439.6461555058,91.33,2.01405839404727,16.1275415896488
"89",2002,NA,32820.7936433254,81.647,0.232527187105684,12.1234567901235
"90",2002,NA,22376.2978989329,67.382,0.148916429490753,28.0233195138612
"91",2002,35,13165.0657360554,80.299,0.577957276814842,17.2951751213968
"92",2002,36,4136.93329688951,67.85,-1.1618382239436,15.6362993555852
"93",2002,1,4141.59270180102,66.828,-0.802765710748508,26.148691767709
"94",2002,2,53005.7339209179,85.299,1.04766081596443,24.0827202597826
"95",2002,3,7593.1373448964,75.365,1.37302085830616,11.9262326705934
"96",2002,4,29343.2449960602,79.113,0.638291666268526,30.0710900473934
"97",2002,5,16874.1874918196,86.161,1.73717486434422,1.80775511754206
"98",2002,6,43084.4724650717,76.733,0.539290805050494,2.40387247976695
"99",2002,7,5207.17142069402,61.787,-0.0463189372499392,42.4760847562767
"100",2002,8,12936.6928204482,55.666,0.547667939660689,17.8814207650273
"101",2002,9,6564.69631373665,56.013,-0.0363525509687338,29.3139293139293
"102",2002,10,11777.1556578814,50.857,0.123915442323272,8.3416087388282
"103",2002,11,17106.686576658,76.533,1.41259540475782,25.8676659185636
"104",2002,NA,42578.7631355696,73.401,0.756469145838096,10.3309549111887
"105",2002,NA,29899.1952495081,84.133,0.325438067703728,6.5166739210541
"106",2002,12,3687.95609325031,65.974,1.47386568720214,31.1760196458038
"107",2002,NA,37997.7596573051,79.409,0.927797485710314,18.8799945862876
"108",2002,NA,30049.8963232066,79.047,0.423337079636281,23.9160087628653
"109",2003,NA,32294.0488606559,59.375,0.487133894826838,16.7235821619001
"110",2003,NA,23492.4051742272,84.343,1.23399666342628,3.02513570154771
"111",2003,13,30655.2092679024,97.296,0.418641508069053,27.5759577278732
"112",2003,14,28300.4630963791,79.967,0.901372739095955,4.49295584562756
"113",2003,15,4827.08337797237,86.665,1.04799383160613,2.01739804070302
"114",2003,16,9818.56849307488,73.74,-0.028620590719166,35.7095897502265
"115",2003,17,40458.7773986609,85.36,0.272010444031566,56.65
"116",2003,18,7203.52303786646,68.989,-0.627622448059203,12.8568058504364
"117",2003,19,32927.6802919408,82.638,0.238457240068217,7.26813093010276
"118",2003,20,29633.6789794897,76.632,0.708771177676303,33.5022916145707
"119",2003,21,30310.3575963774,75.577,0.0553633035873241,33.9067113901551
"120",2003,22,18518.3788387396,73.689,0.238643175320258,21.0395655546936
"121",2003,23,8421.10331316153,65.489,-0.286433268128688,51.2943539388529
"122",2003,24,39476.6978486684,92.789,0.692497620476186,1.28678304239401
"123",2003,25,41203.5295847568,59.925,1.62895096193019,7.71127885034112
"124",2003,26,18991.3798529841,91.393,1.80551975888109,15.4343807763401
"125",2003,NA,35387.0374203599,83.196,0.213980948779682,12.0631001371742
"126",2003,NA,27526.3224609957,67.501,0.444507312655549,26.9141547014385
"127",2003,27,14672.8574703505,80.652,0.518321452985646,17.1384297520661
"128",2003,28,5145.19523190241,67.8,-0.966400801237561,15.3791762418243
"129",2003,29,5499.42898911387,66.737,-0.812278097406687,24.3299298021698
"130",2003,30,65689.3214536911,85.743,1.21520087964639,24.0827202597826
"131",2003,31,7075.36964299974,75.682,1.36378023068234,12.1669796033849
"132",2003,31,35750.9746630269,80.341,0.471814398788212,32.3193127962085
"133",2003,33,21913.7081719961,86.221,1.97355854434158,1.57608902054612
"134",2003,34,50134.8907734947,77.084,0.586532691986894,2.38470720942712
"135",2003,35,5701.6022116161,61.676,-0.067492701646486,41.101750261233
"136",2003,36,15797.7821340276,56.287,0.375411414855816,16.9881967213115
"137",2003,1,8731.93736824381,55.863,-0.0658215070322074,29.3701933070048
"138",2003,2,14849.0372415032,51.082,0.0602967792572922,8.58987090367428
"139",2003,3,21510.8362454011,76.778,1.80845446818345,26.0751988141263
"140",2003,NA,49470.3971259674,73.427,0.74191960337232,10.2957921105235
"141",2003,NA,37321.7979047059,84.196,0.372092942799084,6.48500502160727
"142",2003,4,4760.1040190451,66.602,1.43873664511403,30.3678390915115
"143",2003,NA,39490.2749557007,79.583,0.859481712840946,18.6348822080961
"144",2003,NA,34487.4675722539,79.339,0.465641113602993,23.3910635307734
"145",2004,NA,36889.2335135194,59.094,0.620413127334181,16.714735821619
"146",2004,NA,30513.9417409748,84.463,1.15935216218033,3.35094958541062
"147",2004,5,35429.4077933344,97.35,0.432788248129175,27.7410832232497
"148",2004,6,32143.6814078562,80.045,0.933020777495183,4.45581383935692
"149",2004,7,6186.66271596597,86.725,1.03766797310084,2.01739804070302
"150",2004,8,11749.8526643577,73.671,0.0304348483027166,35.3415739062904
"151",2004,9,46511.5983324305,85.566,0.258432282052875,56.725
"152",2004,10,8914.10355674451,68.862,-0.597820510395586,12.2505307855626
"153",2004,11,37772.1781110398,82.772,0.290350361518584,7.29078433303785
"154",2004,12,33803.3095951203,76.883,0.736332748710216,33.5447534274345
"155",2004,13,34106.6581224001,75.779,-0.021709727650009,34.1141726639333
"156",2004,14,21995.477943746,74.073,0.247413542822812,20.3956555469356
"157",2004,15,10303.704193626,65.896,-0.221439378654807,51.3055121624637
"158",2004,16,47334.9306537723,92.914,0.8779361576874,1.28678304239401
"159",2004,17,47754.2023194244,60.202,1.82831381790901,7.57221657715198
"160",2004,18,19910.6106710093,91.456,1.76762364154994,14.3715341959335
"161",2004,NA,38298.9801712303,84.64,0.0336622582725446,12.0137174211248
"162",2004,NA,31317.2007943296,67.62,0.647182705470772,26.981786702196
"163",2004,19,16496.1200942502,81.002,0.396331436697806,17.0729188184259
"164",2004,20,6378.66652057115,67.9,-1.09131295557421,16.2148263615472
"165",2004,21,6700.32719189382,66.646,-1.12299127483243,25.788130185067
"166",2004,22,76544.9170868473,86.177,1.42133256471314,24.0827202597826
"167",2004,23,7484.486398707,75.997,1.38146893230283,11.9416651662851
"168",2004,24,40436.6182310407,81.514,0.347475412048658,33.3975118483412
"169",2004,25,25420.234882944,86.281,1.48621908244575,1.59507804489005
"170",2004,26,57603.836021826,77.399,0.590930939690253,2.37923141790146
"171",2004,27,6681.38647195042,61.564,-0.0585127351273288,41.1647569614468
"172",2004,28,18064.1580932987,56.907,0.239128989611917,16.2046994535519
"173",2004,29,10691.4465495259,55.713,-0.0203617202597358,28.960498960499
"174",2004,30,17233.1385611279,51.308,0.0640662022616923,8.73882820258193
"175",2004,31,24907.0008505856,77.022,1.7254663034483,26.0927921791738
"176",2004,NA,54878.4710009787,73.452,0.687425960233006,10.2859311740891
"177",2004,NA,42821.6731423358,84.258,0.393298991357658,6.49507033073378
"178",2004,31,6101.63211660696,67.225,1.3847339240455,31.0162025908553
"179",2004,NA,41724.6316287624,79.757,0.925483968943482,18.3930769969613
"180",2004,NA,40371.7108259838,79.629,0.568943113421317,24.0524118546687
"181",2005,NA,38417.4577857677,58.813,0.681267248299787,16.7317014057198
"182",2005,NA,34080.9998953245,84.582,1.31978955436191,3.43673118727464
"183",2005,33,36809.7013403619,97.403,0.550055708089009,27.8401585204756
"184",2005,34,36382.5079164537,80.122,0.944466927450734,4.41867183308628
"185",2005,35,7558.37175410092,86.783,1.04195390189779,1.95015143934626
"186",2005,36,13430.6698955613,73.602,0.138325980046718,35.1076883251359
"187",2005,1,48799.8256011275,85.856,0.275481733409308,58.3
"188",2005,2,10412.6443137966,68.735,-0.572255524659659,13.9608398207124
"189",2005,3,39054.8504423825,82.905,0.342248594286999,7.34265734265734
"190",2005,4,34773.1501479027,77.13,0.753799176960609,33.5628984744967
"191",2005,5,34520.2396492496,75.98,-0.0567782618352031,34.1323546278243
"192",2005,6,22560.1472939077,74.452,0.293249074052818,20.4732350659426
"193",2005,7,11225.9325815328,66.365,-0.198878843237103,51.3447159915188
"194",2005,8,56794.8501588953,93.037,1.58289197780465,1.28678304239401
"195",2005,9,50933.0216095589,60.477,2.17870301355631,7.09377268108579
"196",2005,10,20585.1386127162,91.518,1.76289766113006,14.3715341959335
"197",2005,NA,37812.8950199948,85.978,0.00939209655766336,11.9615912208505
"198",2005,NA,32055.0920757503,67.738,0.491389107503214,26.3088482946591
"199",2005,11,19402.5026259549,81.345,0.211997784117548,16.9643779039752
"200",2005,12,7594.90238431362,68,-1.08057145691172,17.5486525141819
"201",2005,13,7854.76527867855,66.635,-1.62840112593427,30.4164007657945
"202",2005,14,80988.1376230858,86.598,1.53005466340868,23.3058583159187
"203",2005,15,8277.67156384567,76.308,1.4158169793862,11.983847321176
"204",2005,16,41994.7135305232,82.63,0.23366314793854,32.9087677725119
"205",2005,17,27751.0654708859,86.341,1.12877350967992,1.61406706923398
"206",2005,18,66810.478520868,77.675,0.681072964187373,2.36006614756163
"207",2005,19,8021.50574346795,61.452,-0.043948953332248,39.6337283321908
"208",2005,20,18780.12751241,57.522,0.185532266654625,14.2720017492074
"209",2005,21,11690.1134689407,55.563,0.00980913417308711,28.9189189189189
"210",2005,22,18098.9085440003,51.533,0.173208905073743,8.73882820258193
"211",2005,23,26429.1509449319,77.263,1.68934904712031,25.8730890220201
"212",2005,NA,56546.7856553987,73.478,0.640601540243491,10.2788602662078
"213",2005,NA,43437.0631164776,84.319,0.399942762807279,6.59670540337708
"214",2005,24,7456.2961006749,67.84,1.32312648689277,30.9629302392059
"215",2005,NA,44123.4070679055,79.928,0.921713167161207,18.1480082777409
"216",2005,NA,42132.0907219815,79.915,0.68661130607346,23.6804034224776
"217",2006,NA,40669.3269586152,58.532,0.494797775098466,16.6892874454678
"218",2006,NA,36117.487983674,84.7,1.47522794532757,3.15374301966859
"219",2006,25,38705.1067959147,97.454,0.659558214980699,27.8071334214003
"220",2006,26,40504.0607253203,80.213,1.01033450270045,4.38152982681564
"221",2006,27,9406.58448549129,86.842,1.05599431314121,1.81565823663272
"222",2006,28,15261.7975911138,73.533,0.270795629232185,34.1416181229773
"223",2006,29,52026.9995142723,86.098,0.328645158919929,58.675
"224",2006,30,12639.4000677296,68.607,-0.589655559840225,13.1894314696862
"225",2006,31,41222.6020004611,83.037,0.383777136305104,7.43316563085726
"226",2006,31,36474.1595859967,77.377,0.697191228293622,33.4924035305913
"227",2006,33,36353.8803343631,76.179,-0.112797497644931,34.0272998394127
"228",2006,34,24821.9367451879,74.827,0.30033180096664,20.0465477114042
"229",2006,35,11493.1004118789,66.895,-0.155716484651578,51.3000781162817
"230",2006,36,57492.9342498703,93.159,2.34742243028387,1.28678304239401
"231",2006,1,54329.1618599624,60.738,2.69600564359576,6.78008419219045
"232",2006,2,21853.140239801,91.58,1.76780587358185,14.0018484288355
"233",2006,NA,35991.546002862,87.118,0.0633735894181335,11.9149519890261
"234",2006,NA,33529.7266014361,67.856,0.30055968851778,24.942681879358
"235",2006,3,21743.4774514254,81.528,0.525199940498775,16.7113955408753
"236",2006,4,9723.44690174779,67.967,-0.91727295748817,19.3645845051184
"237",2006,5,9230.70798102521,66.706,-1.59637831830094,29.9744735162731
"238",2006,6,90788.8004876145,87.009,1.59505191774492,23.3058583159187
"239",2006,7,9068.29421839425,76.616,1.4562132376675,12.0183132282209
"240",2006,8,44900.9381441374,83.636,0.160613668857538,31.6883886255924
"241",2006,9,26654.5932018985,86.4,1.21898486028427,1.51532414264555
"242",2006,10,74148.3200757187,77.95,0.805392739160981,2.3491145645103
"243",2006,11,9035.41046744936,61.341,-0.0633705742926632,40.3760773047793
"244",2006,12,19839.4540499032,58.137,0.18033244147767,13.5753799059801
"245",2006,13,13170.7849804675,55.412,0.00459711883568263,28.6486486486486
"246",2006,14,19672.9655554146,51.758,0.31911453657107,8.83813306852036
"247",2006,15,28389.0785799873,77.502,1.69035255626114,25.4920036875225
"248",2006,NA,59300.6172165015,73.504,0.627558473346134,10.2993648303262
"249",2006,NA,46593.6021646111,84.43,0.562483906481893,6.49457934004468
"250",2006,16,8101.85692374776,68.45,1.24887663592494,29.8598027623663
"251",2006,NA,46302.0008800056,80.099,0.964253917136075,17.9029395585205
"252",2006,NA,44654.0969208924,80.199,0.73504867842129,25.1891042863638
"253",2007,NA,46915.3374004507,58.249,0.324146535285463,16.6747455162385
"254",2007,NA,41001.1429790999,84.822,0.624678435014185,3.01016622626037
"255",2007,17,44319.165448813,97.505,0.734330830765919,27.7080581241744
"256",2007,18,44659.8951408034,80.396,0.971135141368055,4.33702634182469
"257",2007,19,10439.428464249,86.9,1.06855546195518,1.69730421824481
"258",2007,20,18466.5479299216,73.463,0.583542205385113,33.9971521035599
"259",2007,21,58487.0549677696,86.293,0.443466054321374,57.65
"260",2007,22,16744.5844516343,68.479,-0.456188535090031,14.13776834159
"261",2007,23,48476.3927287052,83.168,0.425429832100631,7.42115820974054
"262",2007,24,41561.2005095485,77.621,0.618708359125178,33.3959752135394
"263",2007,25,41640.0808695147,76.378,-0.133718572600486,34.0637278802306
"264",2007,26,28863.9732885018,75.199,0.254757581935775,19.9146625290923
"265",2007,27,13944.9710132004,67.421,-0.154915158060948,51.2442807722352
"266",2007,28,69495.7267376825,93.278,2.53008548940662,1.24688279301746
"267",2007,29,61396.417461176,60.94,2.89096000464164,6.75642328349543
"268",2007,30,24952.5475909074,91.641,1.7761008691798,14.1312384473198
"269",2007,NA,35779.0245416427,88.146,0.114908847726211,11.8683127572016
"270",2007,NA,37870.7475070969,67.974,0.504933687397673,24.2494538715939
"271",2007,31,24086.4104391677,81.631,0.505234032920336,16.4775072224515
"272",2007,31,14113.5291277327,67.9,-0.816175506582982,19.0913911967474
"273",2007,33,12285.4470537014,66.777,-1.187947957259,29.2852584556477
"274",2007,34,107475.320297978,87.409,1.54438684650549,23.6942892878507
"275",2007,35,9642.68051672231,76.92,1.48606353186843,12.098562205818
"276",2007,36,51799.2085521047,84.539,0.217521601194242,31.3921800947867
"277",2007,1,32479.9817381467,86.34,0.932407687512324,1.6368538984467
"278",2007,2,85139.9604469545,78.234,1.03473451527827,2.334329927391
"279",2007,3,11254.5173881254,61.229,-0.0543050208038707,38.5968921389397
"280",2007,4,22811.0564844365,58.749,0.196304384487306,12.5532961626763
"281",2007,5,16106.0604446695,55.261,0.0291784011934372,28.6278586278586
"282",2007,6,23817.8867320201,51.983,0.559207815536831,8.68917576961271
"283",2007,7,32591.3503065871,77.74,1.85108130845179,25.2168860571818
"284",2007,NA,65359.5192218269,73.53,0.893690977823134,10.2895029861322
"285",2007,NA,53700.0053363063,84.588,0.741552514625445,6.45996449646327
"286",2007,8,9791.88245001167,69.053,1.19280433140776,28.5578784610787
"287",2007,NA,48050.2237771135,80.269,0.951055242772428,17.6578708393001
"288",2007,NA,50653.2569148306,80.479,0.778666112441256,25.1519034431447
"289",2008,NA,51919.9835754226,57.966,0.313041437661508,16.5899175957344
"290",2008,NA,49654.9105957389,84.943,2.00402174031569,3.12329640862762
"291",2008,9,48303.397956286,97.555,0.789976845480149,27.8731836195509
"292",2008,10,46710.5055759013,80.578,1.08290711607014,4.29252285683374
"293",2008,11,10752.9723000388,86.959,1.07138371997089,1.76455081960158
"294",2008,12,22804.5776774507,73.394,0.829412602993033,33.6644225789746
"295",2008,13,64322.0635020842,86.487,0.587547590258978,60.05
"296",2008,14,18204.9664786762,68.351,-0.268133719541207,14.1023826374145
"297",2008,15,53772.7942390019,83.299,0.465549284507694,7.43369529450477
"298",2008,16,45519.2968812949,77.868,0.558843467315968,33.3640150705771
"299",2008,17,45612.7106221441,76.575,-0.190142844695674,34.2253965522187
"300",2008,18,32127.9831943287,75.568,0.265457836726293,19.8293250581846
"301",2008,19,15777.1920232033,67.943,-0.17509736747488,51.1661644905703
"302",2008,20,56943.3704468563,93.395,1.85957217059918,1.24688279301746
"303",2008,21,61353.1065629523,61.141,2.03870801117202,7.04964436057483
"304",2008,22,29650.7702509045,91.702,1.7765791059698,13.8493530499076
"305",2008,NA,39876.3039685725,89.103,0.0484253945978966,11.8189300411523
"306",2008,NA,40944.9124194678,68.092,0.662469252941527,25.3552370839787
"307",2008,23,21350.427979823,81.733,0.759316681850927,16.1356840911434
"308",2008,24,16467.1436879405,67.834,-1.0509395443743,18.8021276937664
"309",2008,25,14944.996652175,66.848,-1.02848317546539,29.7008376545672
"310",2008,26,120422.137934157,87.8,1.78749663225793,24.0827202597826
"311",2008,27,10016.5712139986,77.222,1.49536909755127,11.9889914864065
"312",2008,28,57879.9437553916,85.402,0.389292461499527,31.5936018957346
"313",2008,29,31252.9625640673,86.28,0.848701402422591,1.72040560555999
"314",2008,30,96944.0956064873,78.526,1.24633301535167,2.31379570916976
"315",2008,31,13996.0251506835,61.116,0.0136373796827091,39.3176624224616
"316",2008,31,24949.0413566739,59.359,0.144191279853498,13.3400021865092
"317",2008,33,18753.5849413816,55.111,0.0857552995195914,28.7318087318087
"318",2008,34,27595.5999653992,52.209,0.158140843634363,9.10395012458925
"319",2008,35,35510.7222312701,77.976,1.59533049906372,25.0360866078589
"320",2008,NA,74572.232372807,73.556,1.27061807385776,10.2819111246078
"321",2008,NA,56152.552340314,84.746,0.779033290770134,6.41896677392358
"322",2008,36,10941.172146426,69.651,1.19537882664634,28.0069643854839
"323",2008,NA,48570.0459804586,80.438,0.945865287282592,17.5377866108695
"324",2008,NA,47549.3486286006,80.757,0.787032622318939,24.821229281197
"325",2009,NA,48153.3240199631,57.683,0.261953189906348,16.5608337372758
"326",2009,NA,42783.3225651148,85.063,2.0610451296841,3.53300443877485
"327",2009,1,44760.2912443709,97.603,0.804599572619861,27.7410832232497
"328",2009,2,40876.3101540295,80.758,1.14175809912162,4.24801937184279
"329",2009,3,10151.058524965,87.017,1.05928641203431,1.76186095554731
"330",2009,4,19861.6974295256,73.324,0.569729451418061,33.4267219057483
"331",2009,5,58163.2768762815,86.654,0.535079062079429,60.775
"332",2009,6,14711.7352728223,68.223,-0.192768077420229,14.069355980184
"333",2009,7,47481.4845364339,83.429,0.478246393482911,7.43106284962159
"334",2009,8,41740.2430343475,78.117,0.51448954376938,33.3411863970326
"335",2009,9,41650.3678297162,76.771,-0.253383410163402,34.2646510427125
"336",2009,10,29828.7560245271,75.932,0.263026401346927,19.7595034910784
"337",2009,11,13081.7926445778,68.46,-0.154908813950621,50.6461946316138
"338",2009,12,41301.273219718,93.511,0.341241978970882,1.23690773067332
"339",2009,13,52133.0906162544,61.342,1.01566327592341,6.71490782406735
"340",2009,14,27780.4637181529,91.763,2.39020733801215,14.0619223659889
"341",2009,NA,41308.9968370512,89.989,-0.0124946312294096,11.7805212620027
"342",2009,NA,37226.7571935402,68.209,0.455613449577732,23.6069498643978
"343",2009,15,19143.8516053025,81.835,0.514682827535803,15.8252627240882
"344",2009,16,12331.9285524089,67.814,-1.65102496759116,18.7699873045463
"345",2009,17,11820.7761591359,66.842,-1.11034575437238,32.7674511368169
"346",2009,18,109419.746953106,88.178,1.85177523043645,23.9933811362383
"347",2009,19,8002.97217765844,77.52,1.47675580253545,11.905656009671
"348",2009,20,52722.2130568997,86.288,0.514284544827762,31.2689000889416
"349",2009,21,28209.3623271229,86.22,0.999728031208421,1.78876609319813
"350",2009,22,79977.6970817492,78.815,1.2611272893768,2.28581441447361
"351",2009,23,11526.0558884824,61.004,0.067763227021235,39.3953245396369
"352",2009,24,23151.2154130712,59.964,0.0953308592370666,13.1125668741129
"353",2009,25,16597.2084581361,54.96,0.133257321027673,28.7377833229362
"354",2009,26,24792.1279805504,52.433,0.903875535210913,9.14582692174051
"355",2009,27,32169.5028548583,78.21,0.88573598057307,25.0611639193037
"356",2009,NA,72083.167695454,73.581,1.24948463127384,10.2743192630833
"357",2009,NA,46946.9602719954,84.902,0.851904412936677,6.45088116871496
"358",2009,28,9103.47405061243,70.241,1.27389035427646,27.7419019528865
"359",2009,NA,47194.9433547336,80.606,0.876651298802912,17.3897120718192
"360",2009,NA,38952.2110262455,81.031,0.756390859593407,25.0031000702683
"361",2010,NA,46903.7615854343,57.399,0.240394299500766,16.5269025690742
"362",2010,NA,52087.9722888891,85.182,1.55548958906995,3.331261471174
"363",2010,29,44184.946353964,97.651,0.913639391631709,27.5429326287979
"364",2010,30,47562.0834253057,80.937,1.11186407517168,4.20351588685184
"365",2010,31,12724.10406267,87.074,1.03891170046699,1.70940860648903
"366",2010,31,19960.0684872157,73.255,0.29136167418042,32.9914540981484
"367",2010,33,58041.3984363385,86.795,0.444197154509531,60.525
"368",2010,34,14663.0446126465,68.094,-0.22805796852935,15.2158527954706
"369",2010,35,46505.3031791811,83.77,0.457494535465831,7.41954590325765
"370",2010,36,40677.9851405443,78.369,0.494040602950225,33.422456474851
"371",2010,1,41572.4559481507,76.966,-0.153198446937304,33.9845655105144
"372",2010,2,26716.6488260274,76.292,0.128880432668041,19.9146625290923
"373",2010,3,13223.0830027699,68.911,-0.226013875689698,48.5143046503921
"374",2010,4,43237.0729488958,93.574,-0.143903000294037,1.22693266832918
"375",2010,5,48655.3661626634,61.542,0.544884384079014,6.37015532007548
"376",2010,6,30780.0238155167,91.826,1.82675240987847,13.5674676524954
"377",2010,NA,44968.1562349739,90.812,0.0179605415195644,11.7475994513032
"378",2010,NA,36035.6449950691,68.327,0.30759122234095,23.8132274667081
"379",2010,7,23087.2256438476,81.936,0.49822508440111,15.5041152263374
"380",2010,8,11420.9940032836,67.841,-2.08130508988111,18.8503382775965
"381",2010,9,11987.508411647,66.757,-2.09694341985475,33.9433585959314
"382",2010,10,110885.991378721,88.547,1.8254058035237,24.063298711186
"383",2010,11,9271.39839576997,77.815,1.43814066910139,11.7971141233056
