-775,26,68,91,134,251,280,466,663,1127,1688,2781,4001,6215,9398,14020,20111,29895,42464,57876,81388,110030,145976,194395,252808,324159,408062,500154,598770,676715,743424,798976,833439,829565,776243,732230,655938,593226,515804,461014,435158,365200,303891,271849,232639,171652,166511,147785,
-750,34,73,117,165,225,306,516,764,1330,1961,3150,4765,6925,10548,15708,22723,33829,46793,64350,87376,122263,161677,213596,278460,354452,445120,540223,629652,713323,781883,829846,857685,852304,797259,745586,669242,591901,520763,468328,434151,366500,301899,278099,233207,172308,165183,147094,
-725,40,73,119,167,293,354,567,896,1511,2403,3728,5489,8141,12160,17612,25363,36096,52114,71284,95949,133454,176501,236041,305126,386877,479270,580340,668850,749367,816313,866634,878413,871395,808734,753150,671470,597857,517419,466499,436319,368844,308408,278029,234331,171411,167387,143508,
-700,33,85,131,189,284,344,631,1002,1623,2507,4141,6009,8858,13729,19887,27880,41874,57747,79747,108695,147178,195256,259249,336245,427525,520715,626090,714835,798698,857310,906084,906038,889843,845477,769771,683827,608959,519947,472175,429637,371707,311100,279474,230165,171270,170635,141919,
-675,38,85,153,194,384,493,819,1149,1907,3027,4751,7088,10260,15435,22501,32192,45589,64274,88292,119436,162900,216019,285676,364913,462671,565854,672449,763676,845797,897498,934551,937893,912772,862520,787596,693305,620335,526363,472722,431047,371144,311832,279145,228539,175195,172696,139320,
-650,56,117,158,260,426,538,930,1381,2282,3617,5430,8159,12169,17316,24723,35502,51173,71867,99145,137469,179085,242814,316988,403290,512869,618440,724217,820524,894226,943858,976572,969234,936627,880314,801351,705221,630304,526313,471312,429936,380987,320253,280686,233592,176113,172683,141544,
-625,65,133,214,303,523,652,1144,1696,2736,4193,6435,9648,14047,19967,28059,40419,58101,81112,110812,152621,200546,268313,351999,446485,560150,667323,780762,869843,947614,989034,1007065,1002145,955162,895446,805383,711140,638919,534256,476486,427261,382745,326064,285333,236861,176112,175988,146953,
-600,53,113,212,306,533,716,1272,1898,3084,4839,7385,10730,15633,22800,32860,46498,67028,93366,126848,171592,227683,299344,392839,496825,612163,728286,845042,931860,1008122,1045322,1058575,1028455,983912,912823,820437,720346,644707,536531,482731,429758,385784,332494,285446,234835,180690,180356,146734,
-575,59,129,230,357,627,794,1412,2140,3551,5636,8546,12538,18250,26381,37358,52920,75288,104981,142691,193627,258001,336032,438084,547866,674653,790349,908951,1000332,1069255,1091793,1094312,1050427,1001466,916879,830326,729187,650074,538501,481221,430750,389594,333612,287979,232962,178807,183546,146555,
-550,68,158,262,370,728,928,1665,2442,4276,6404,9706,14358,20640,30295,42617,61713,88140,121328,164213,221700,292820,382423,490526,617950,747848,867771,979460,1067720,1131336,1145958,1134094,1081895,1032521,944646,839542,749944,657039,544002,482634,432566,393219,339934,284777,231400,177879,184808,146569,
-525,59,154,273,433,794,1028,1881,2956,5005,7532,11667,16713,24122,35277,49418,70814,99938,139093,187703,253246,332605,432900,545401,687593,820456,945974,1055223,1138952,1197482,1205417,1173352,1109941,1059879,963760,846300,758297,664055,554835,487409,444882,394537,343695,286172,230289,178663,182917,147630,
-500,86,192,326,495,1004,1307,2323,3671,6072,9235,13736,19937,28266,41624,58452,83999,117001,160174,218930,291434,384850,494304,619232,770381,906323,1036727,1141672,1223732,1263152,1278313,1224195,1154195,1090470,987881,867790,765317,663725,561352,494334,455153,392398,338713,284540,229633,178458,179466,153492,
-475,115,251,444,667,1284,1704,2966,4327,7352,11331,16740,23647,33968,48783,68967,98057,137551,186420,252582,337704,441234,562174,694542,852455,996138,1129092,1228879,1305891,1328616,1330034,1274238,1202855,1123955,1007619,878610,766670,655783,565847,496750,459339,390769,340729,285496,228416,179288,177610,153306,
-450,104,294,555,826,1680,2073,3639,5458,9183,13775,20547,28582,40855,58327,83335,116057,161198,220712,297716,393519,512665,645216,795282,961053,1110139,1238684,1334585,1393170,1402981,1402877,1333459,1242876,1163136,1031837,889135,778866,660485,568335,501452,460964,386510,341046,290510,233490,182475,175891,155960,
-425,125,327,584,992,1959,2550,4486,6775,11101,17035,24684,34640,48686,69305,98450,137558,191960,262384,349638,460687,591283,740424,902507,1081101,1228463,1344949,1437131,1482115,1485284,1467608,1392855,1288704,1179476,1048673,908082,779531,665083,569830,505733,456485,391142,345044,287659,233313,183062,174823,157518,
-400,165,429,810,1242,2512,3198,5633,8687,13840,21013,30300,41973,59901,84436,119129,167347,234706,317647,419028,546315,692459,867197,1042229,1218708,1370573,1481398,1558528,1593072,1571842,1533358,1443311,1338228,1208580,1066952,924240,785160,669196,572628,505219,454786,389932,342361,288410,234882,185457,176310,158838,
-375,171,554,1006,1686,3123,4125,7290,10984,17843,26314,38220,52388,73994,103479,146601,205067,283850,383719,497596,644430,809705,998670,1185839,1360979,1512857,1621148,1676442,1681383,1658422,1605976,1502716,1379065,1236872,1083575,929177,794457,678661,570328,508755,448705,391806,340837,286458,232818,191977,183500,159738,
-350,236,667,1340,2195,4286,5451,9575,14329,22696,33312,47487,66333,93338,130861,182890,253990,351148,470245,605663,766987,962448,1164138,1369862,1536858,1686253,1788081,1814476,1798951,1758611,1686460,1559761,1434106,1271612,1101274,942318,807387,688557,569969,506619,447610,390776,336754,287281,233550,193933,191637,159304,
-325,336,982,1934,3106,5961,7491,12871,19169,30312,43859,61237,84750,118658,167794,234149,320896,437502,573525,739847,924396,1142088,1359591,1575791,1733592,1878484,1963920,1964460,1918187,1855606,1759944,1624112,1482484,1293826,1117179,967083,822287,697004,578222,510969,447363,393620,335412,289765,230652,193414,198915,161126,
-300,461,1409,2835,4519,8111,10460,17896,26373,40852,58113,81543,112135,155354,219229,304879,416277,557025,725595,914075,1130226,1365031,1599234,1815617,1969338,2101510,2155956,2134939,2071559,1968133,1841638,1680029,1535138,1329290,1136607,987300,833074,706955,595749,524981,452140,400627,337081,292030,231782,192146,204304,163858,
-275,741,2219,4219,6347,11884,14848,25622,36157,54783,78132,109856,149623,205322,287692,398524,540384,712752,904849,1127846,1370278,1624929,1876361,2079644,2231147,2324652,2355704,2304920,2215856,2083552,1918592,1731723,1577590,1361813,1151319,991310,839527,720424,599359,526525,455075,400744,341960,299914,234543,197430,204953,166353,
-250,1112,3439,6401,9710,17660,22211,36524,51632,77146,107748,151754,207173,281523,394339,539380,717151,926906,1161603,1420056,1697247,1960931,2217174,2399648,2544721,2590144,2581983,2496575,2363258,2194335,2008448,1788994,1611741,1386960,1179676,1006370,853993,729901,606645,529368,455587,403004,346564,301395,239735,198566,205367,164567,
-225,1826,5379,9896,14952,27244,33719,54263,75614,111891,155668,216285,291747,395735,548118,736286,963368,1222650,1498840,1797542,2103608,2372240,2622950,2794948,2891416,2887879,2829865,2698590,2512338,2306225,2093454,1851788,1645567,1414122,1199560,1027895,867238,742351,611537,528832,460513,410156,343546,300055,240077,202205,206064,166034,
-200,3341,9279,16569,24892,43561,54056,85011,116720,170998,236916,325105,434862,587393,793646,1043909,1331760,1649669,1983293,2304330,2641507,2907317,3124788,3253839,3291399,3236210,3107328,2921538,2690587,2440159,2186279,1923915,1690572,1444673,1219250,1039773,875987,748890,617032,533558,459243,418704,341423,298399,242460,206829,210814,166841,
-175,6048,16490,28987,42977,73429,89046,137626,186718,271478,371608,503690,663187,883621,1167599,1499135,1864913,2246060,2621135,2981741,3294215,3542852,3708724,3785475,3734159,3602731,3392810,3128232,2868337,2579204,2283955,2002143,1726036,1489218,1238888,1040893,880269,751422,624815,532386,461489,424412,338541,303331,238978,206179,213660,167472,
-150,12001,31811,54627,79283,130976,157916,238116,320477,458792,622735,830046,1076268,1396187,1791417,2226892,2680014,3128668,3525544,3905139,4185604,4359692,4442802,4406413,4243536,4008278,3707056,3382283,3068542,2720333,2378501,2073692,1778206,1521595,1265947,1066232,880634,754298,631879,536408,466817,423042,336739,304304,239496,205390,216017,170288,
-125,26117,66035,111079,158441,254305,302000,449214,598637,840790,1115608,1450430,1835133,2317852,2851464,3401393,3924458,4408759,4813035,5123620,5307817,5369165,5282559,5115658,4798275,4444364,4032902,3635121,3254224,2854021,2475216,2137464,1812221,1548606,1282627,1073191,882638,761707,633374,542399,463595,420791,340162,306115,239907,210424,219939,169089,
-100,67172,160588,260423,361262,560151,660551,960136,1250759,1698267,2179373,2739579,3340322,4050647,4744344,5381989,5913498,6355868,6660231,6794311,6776183,6622367,6306630,5911126,5409357,4877780,4382061,3897210,3434561,3013756,2570253,2200294,1851523,1567866,1298473,1088137,898675,773556,640473,540421,467035,417651,345376,307686,236818,211628,223587,169653,
-75,209366,472972,734621,985394,1477136,1712668,2379768,2972725,3817020,4643442,5544095,6428228,7364514,8111236,8661971,9019252,9193177,9161764,8928063,8517680,8001471,7363460,6694651,5996207,5326706,4684046,4134141,3576768,3139983,2669945,2267874,1871271,1572690,1314304,1104936,902563,782230,650431,539401,471896,416556,343283,308167,235732,219104,227873,169112,
-50,1166602,2249263,3183522,4016244,5457791,6074116,7583006,8734600,10136599,11312508,12374493,13254838,13999087,14242664,14102157,13732301,13125962,12368412,11495392,10519111,9482609,8454101,7448243,6573935,5737524,4983167,4355809,3748380,3248793,2772105,2341651,1906056,1589912,1329631,1122794,922190,798101,657001,544408,480846,414406,343577,309589,238102,220274,230330,167924,
